PostCode,NumericID,CommutingZoneID,CommutingZoneName
32609,144,Europe937,bielefeld
32602,144,Europe937,bielefeld
32584,144,Europe937,bielefeld
32457,144,Europe937,bielefeld
32289,144,Europe937,bielefeld
32278,144,Europe937,bielefeld
32257,144,Europe937,bielefeld
32139,144,Europe937,bielefeld
32130,144,Europe937,bielefeld
32120,144,Europe937,bielefeld
53804,61,Europe1832,cologne
53619,55,Europe1826,bad neuenahr-ahrweiler
53604,55,Europe1826,bad neuenahr-ahrweiler
53579,55,Europe1826,bad neuenahr-ahrweiler
53578,55,Europe1826,bad neuenahr-ahrweiler
53562,55,Europe1826,bad neuenahr-ahrweiler
53577,55,Europe1826,bad neuenahr-ahrweiler
26907,146,Europe939,lingen
26906,146,Europe939,lingen
26904,146,Europe939,lingen
26903,146,Europe939,lingen
38322,24,Europe1467,goslar
21789,14,Europe1457,bremerhaven
21787,14,Europe1457,bremerhaven
21782,14,Europe1457,bremerhaven
38319,24,Europe1467,goslar
21781,14,Europe1457,bremerhaven
26689,142,Europe934,oldenburg
21756,14,Europe1457,bremerhaven
21755,14,Europe1457,bremerhaven
21745,14,Europe1457,bremerhaven
21734,14,Europe1457,bremerhaven
21727,14,Europe1457,bremerhaven
21649,14,Europe1457,bremerhaven
21647,14,Europe1457,bremerhaven
21646,15,Europe1458,luneburg
21644,14,Europe1457,bremerhaven
21529,26,Europe1469,geesthacht
29328,27,Europe1470,uelzen
29323,20,Europe1463,braunschweig
29320,27,Europe1470,uelzen
29313,20,Europe1463,braunschweig
27356,18,Europe1461,osterholz-scharmbeck
21714,14,Europe1457,bremerhaven
21712,14,Europe1457,bremerhaven
21710,14,Europe1457,bremerhaven
21524,26,Europe1469,geesthacht
21706,14,Europe1457,bremerhaven
21702,18,Europe1461,osterholz-scharmbeck
21509,26,Europe1469,geesthacht
38387,24,Europe1467,goslar
21386,15,Europe1458,luneburg
29699,11,Europe1454,walsrode
29683,11,Europe1454,walsrode
63930,161,Europe980,offenbach am main
63927,161,Europe980,offenbach am main
74746,119,Europe689,heilbronn
63928,161,Europe980,offenbach am main
29646,18,Europe1461,osterholz-scharmbeck
29640,18,Europe1461,osterholz-scharmbeck
63937,161,Europe980,offenbach am main
63897,161,Europe980,offenbach am main
63931,161,Europe980,offenbach am main
63916,161,Europe980,offenbach am main
63936,161,Europe980,offenbach am main
74744,119,Europe689,heilbronn
74736,119,Europe689,heilbronn
74749,119,Europe689,heilbronn
74731,119,Europe689,heilbronn
29614,27,Europe1470,uelzen
75399,116,Europe686,sindelfingen
75242,115,Europe685,leonberg
74638,119,Europe689,heilbronn
74632,119,Europe689,heilbronn
74635,119,Europe689,heilbronn
21388,15,Europe1458,luneburg
74626,119,Europe689,heilbronn
74535,122,Europe692,schwabisch gmund
74545,119,Europe689,heilbronn
74544,122,Europe692,schwabisch gmund
74538,122,Europe692,schwabisch gmund
75378,116,Europe686,sindelfingen
75394,116,Europe686,sindelfingen
74532,156,Europe975,aalen
74523,122,Europe692,schwabisch gmund
75328,116,Europe686,sindelfingen
74586,156,Europe975,aalen
74541,156,Europe975,aalen
21261,15,Europe1458,luneburg
74599,156,Europe975,aalen
74592,156,Europe975,aalen
74589,156,Europe975,aalen
74594,156,Europe975,aalen
74564,156,Europe975,aalen
74597,156,Europe975,aalen
53507,55,Europe1826,bad neuenahr-ahrweiler
74579,156,Europe975,aalen
73489,156,Europe975,aalen
53489,55,Europe1826,bad neuenahr-ahrweiler
53474,55,Europe1826,bad neuenahr-ahrweiler
53424,55,Europe1826,bad neuenahr-ahrweiler
53501,55,Europe1826,bad neuenahr-ahrweiler
53343,55,Europe1826,bad neuenahr-ahrweiler
53340,55,Europe1826,bad neuenahr-ahrweiler
53359,55,Europe1826,bad neuenahr-ahrweiler
53913,61,Europe1832,cologne
53347,61,Europe1832,cologne
53859,61,Europe1832,cologne
53332,61,Europe1832,cologne
53919,61,Europe1832,cologne
53909,61,Europe1832,cologne
52156,61,Europe1832,cologne
53937,61,Europe1832,cologne
53925,61,Europe1832,cologne
53947,61,Europe1832,cologne
53940,61,Europe1832,cologne
53949,53,Europe1824,prum
53945,53,Europe1824,prum
41334,61,Europe1832,cologne
41379,61,Europe1832,cologne
41366,61,Europe1832,cologne
41372,61,Europe1832,cologne
41363,61,Europe1832,cologne
41352,61,Europe1832,cologne
47877,61,Europe1832,cologne
47918,61,Europe1832,cologne
47647,143,Europe936,dortmund
49191,144,Europe937,bielefeld
49179,144,Europe937,bielefeld
49163,144,Europe937,bielefeld
49152,144,Europe937,bielefeld
49143,144,Europe937,bielefeld
32361,144,Europe937,bielefeld
32339,144,Europe937,bielefeld
32312,144,Europe937,bielefeld
47509,143,Europe936,dortmund
47506,143,Europe936,dortmund
47475,143,Europe936,dortmund
47661,143,Europe936,dortmund
47608,143,Europe936,dortmund
47665,143,Europe936,dortmund
47652,143,Europe936,dortmund
21739,14,Europe1457,bremerhaven
47589,143,Europe936,dortmund
47546,143,Europe936,dortmund
47551,143,Europe936,dortmund
21641,14,Europe1457,bremerhaven
47533,143,Europe936,dortmund
47574,143,Europe936,dortmund
47559,143,Europe936,dortmund
59939,144,Europe937,bielefeld
59929,144,Europe937,bielefeld
59909,144,Europe937,bielefeld
59846,144,Europe937,bielefeld
59602,144,Europe937,bielefeld
38829,24,Europe1467,goslar
38828,134,Europe911,bernburg
73467,42,Europe1697,nordlingen
73499,156,Europe975,aalen
73488,156,Europe975,aalen
73495,156,Europe975,aalen
73497,156,Europe975,aalen
73485,42,Europe1697,nordlingen
73479,156,Europe975,aalen
73494,156,Europe975,aalen
73486,156,Europe975,aalen
33175,144,Europe937,bielefeld
74417,122,Europe692,schwabisch gmund
74405,122,Europe692,schwabisch gmund
71549,122,Europe692,schwabisch gmund
26629,142,Europe934,oldenburg
31246,20,Europe1463,braunschweig
71364,122,Europe692,schwabisch gmund
26489,142,Europe934,oldenburg
28879,18,Europe1461,osterholz-scharmbeck
28876,145,Europe938,bremen
28870,18,Europe1461,osterholz-scharmbeck
28865,18,Europe1461,osterholz-scharmbeck
28832,145,Europe938,bremen
38327,24,Europe1467,goslar
27726,18,Europe1461,osterholz-scharmbeck
27721,18,Europe1461,osterholz-scharmbeck
27711,18,Europe1461,osterholz-scharmbeck
38527,20,Europe1463,braunschweig
28844,145,Europe938,bremen
28816,145,Europe938,bremen
27801,146,Europe939,lingen
27798,142,Europe934,oldenburg
27777,142,Europe934,oldenburg
27809,142,Europe934,oldenburg
38329,24,Europe1467,goslar
27804,142,Europe934,oldenburg
27793,146,Europe939,lingen
26802,142,Europe934,oldenburg
38324,24,Europe1467,goslar
26670,142,Europe934,oldenburg
73466,156,Europe975,aalen
73463,156,Europe975,aalen
73469,42,Europe1697,nordlingen
73450,48,Europe1703,augsburg
73441,42,Europe1697,nordlingen
73547,122,Europe692,schwabisch gmund
26931,142,Europe934,oldenburg
76779,7,Europe1416,karlsruhe
26789,142,Europe934,oldenburg
26655,142,Europe934,oldenburg
26639,142,Europe934,oldenburg
21526,26,Europe1469,geesthacht
21409,15,Europe1458,luneburg
21371,15,Europe1458,luneburg
37633,147,Europe940,hameln
21369,15,Europe1458,luneburg
25999,71,Europe2186,westerland
25997,71,Europe2186,westerland
21274,15,Europe1458,luneburg
25996,71,Europe2186,westerland
21258,15,Europe1458,luneburg
21256,15,Europe1458,luneburg
74747,119,Europe689,heilbronn
74740,119,Europe689,heilbronn
74743,119,Europe689,heilbronn
74722,119,Europe689,heilbronn
74706,119,Europe689,heilbronn
74864,119,Europe689,heilbronn
74838,119,Europe689,heilbronn
74850,119,Europe689,heilbronn
74842,119,Europe689,heilbronn
74834,119,Europe689,heilbronn
74865,119,Europe689,heilbronn
74821,120,Europe690,heidelberg
74928,119,Europe689,heilbronn
74855,119,Europe689,heilbronn
74862,120,Europe690,heidelberg
74847,120,Europe690,heidelberg
74869,120,Europe690,heidelberg
74867,120,Europe690,heidelberg
74858,120,Europe690,heidelberg
69242,120,Europe690,heidelberg
69231,120,Europe690,heidelberg
69254,120,Europe690,heidelberg
71120,116,Europe686,sindelfingen
75395,116,Europe686,sindelfingen
71263,115,Europe685,leonberg
74639,119,Europe689,heilbronn
26579,142,Europe934,oldenburg
26553,142,Europe934,oldenburg
75397,116,Europe686,sindelfingen
75382,116,Europe686,sindelfingen
75365,116,Europe686,sindelfingen
33333,144,Europe937,bielefeld
74676,119,Europe689,heilbronn
74670,119,Europe689,heilbronn
60310,168,Europe987,frankfurt
74679,119,Europe689,heilbronn
74214,119,Europe689,heilbronn
75385,116,Europe686,sindelfingen
75389,116,Europe686,sindelfingen
74677,119,Europe689,heilbronn
74238,119,Europe689,heilbronn
71297,115,Europe685,leonberg
71296,115,Europe685,leonberg
71292,115,Europe685,leonberg
74575,156,Europe975,aalen
74572,156,Europe975,aalen
74673,119,Europe689,heilbronn
74595,156,Europe975,aalen
74547,119,Europe689,heilbronn
74549,156,Europe975,aalen
74542,119,Europe689,heilbronn
74613,119,Europe689,heilbronn
74420,122,Europe692,schwabisch gmund
74629,119,Europe689,heilbronn
75335,7,Europe1416,karlsruhe
75323,112,Europe682,pforzheim
21643,14,Europe1457,bremerhaven
27339,145,Europe938,bremen
27337,145,Europe938,bremen
27330,145,Europe938,bremen
27313,145,Europe938,bremen
27308,145,Europe938,bremen
27299,145,Europe938,bremen
27283,145,Europe938,bremen
27246,145,Europe938,bremen
74426,156,Europe975,aalen
74424,156,Europe975,aalen
74423,156,Europe975,aalen
26203,142,Europe934,oldenburg
26197,146,Europe939,lingen
26188,142,Europe934,oldenburg
26180,142,Europe934,oldenburg
26169,146,Europe939,lingen
26160,142,Europe934,oldenburg
74429,156,Europe975,aalen
26486,142,Europe934,oldenburg
26474,142,Europe934,oldenburg
26465,142,Europe934,oldenburg
26446,142,Europe934,oldenburg
71577,122,Europe692,schwabisch gmund
71570,122,Europe692,schwabisch gmund
71560,122,Europe692,schwabisch gmund
71579,122,Europe692,schwabisch gmund
71546,122,Europe692,schwabisch gmund
71409,122,Europe692,schwabisch gmund
71739,117,Europe687,ludwigsburg
71735,115,Europe685,leonberg
71665,117,Europe687,ludwigsburg
71282,115,Europe685,leonberg
71254,115,Europe685,leonberg
71287,115,Europe685,leonberg
71277,115,Europe685,leonberg
71272,115,Europe685,leonberg
71229,115,Europe685,leonberg
71106,115,Europe685,leonberg
71701,115,Europe685,leonberg
71696,115,Europe685,leonberg
71732,117,Europe687,ludwigsburg
71679,117,Europe687,ludwigsburg
71726,117,Europe687,ludwigsburg
71691,117,Europe687,ludwigsburg
71576,122,Europe692,schwabisch gmund
71563,117,Europe687,ludwigsburg
71397,122,Europe692,schwabisch gmund
71573,122,Europe692,schwabisch gmund
71522,122,Europe692,schwabisch gmund
73635,122,Europe692,schwabisch gmund
71566,122,Europe692,schwabisch gmund
71554,122,Europe692,schwabisch gmund
72175,116,Europe686,sindelfingen
72293,116,Europe686,sindelfingen
72290,116,Europe686,sindelfingen
72275,116,Europe686,sindelfingen
38321,24,Europe1467,goslar
73577,122,Europe692,schwabisch gmund
73447,156,Europe975,aalen
73574,122,Europe692,schwabisch gmund
73563,122,Europe692,schwabisch gmund
73560,122,Europe692,schwabisch gmund
73579,122,Europe692,schwabisch gmund
73575,122,Europe692,schwabisch gmund
73572,122,Europe692,schwabisch gmund
73571,122,Europe692,schwabisch gmund
73557,122,Europe692,schwabisch gmund
73492,156,Europe975,aalen
73630,122,Europe692,schwabisch gmund
73669,122,Europe692,schwabisch gmund
73650,122,Europe692,schwabisch gmund
73666,122,Europe692,schwabisch gmund
72296,116,Europe686,sindelfingen
71394,122,Europe692,schwabisch gmund
71384,122,Europe692,schwabisch gmund
75392,116,Europe686,sindelfingen
71139,116,Europe686,sindelfingen
72250,116,Europe686,sindelfingen
72270,116,Europe686,sindelfingen
72280,116,Europe686,sindelfingen
72178,116,Europe686,sindelfingen
72285,116,Europe686,sindelfingen
72229,116,Europe686,sindelfingen
72221,116,Europe686,sindelfingen
72227,116,Europe686,sindelfingen
72299,116,Europe686,sindelfingen
72294,116,Europe686,sindelfingen
72297,116,Europe686,sindelfingen
72213,116,Europe686,sindelfingen
72226,116,Europe686,sindelfingen
76596,7,Europe1416,karlsruhe
76599,7,Europe1416,karlsruhe
76593,7,Europe1416,karlsruhe
75236,112,Europe682,pforzheim
75203,112,Europe682,pforzheim
76474,7,Europe1416,karlsruhe
76448,7,Europe1416,karlsruhe
76477,7,Europe1416,karlsruhe
76467,7,Europe1416,karlsruhe
76479,7,Europe1416,karlsruhe
76476,7,Europe1416,karlsruhe
76456,7,Europe1416,karlsruhe
76549,7,Europe1416,karlsruhe
77773,118,Europe688,villingen-schwenningen
77776,118,Europe688,villingen-schwenningen
77889,7,Europe1416,karlsruhe
77883,7,Europe1416,karlsruhe
77794,7,Europe1416,karlsruhe
77694,6,Europe1406,freiburg im breisgau
77731,6,Europe1406,freiburg im breisgau
77767,6,Europe1406,freiburg im breisgau
77799,6,Europe1406,freiburg im breisgau
77797,7,Europe1416,karlsruhe
77770,6,Europe1406,freiburg im breisgau
77728,7,Europe1416,karlsruhe
77787,6,Europe1406,freiburg im breisgau
77740,7,Europe1416,karlsruhe
77784,6,Europe1406,freiburg im breisgau
73116,122,Europe692,schwabisch gmund
73102,122,Europe692,schwabisch gmund
73117,122,Europe692,schwabisch gmund
73104,122,Europe692,schwabisch gmund
73099,122,Europe692,schwabisch gmund
73098,122,Europe692,schwabisch gmund
73110,113,Europe683,goppingen
73095,113,Europe683,goppingen
73066,113,Europe683,goppingen
73566,156,Europe975,aalen
73540,122,Europe692,schwabisch gmund
73457,156,Europe975,aalen
71157,116,Europe686,sindelfingen
71154,116,Europe686,sindelfingen
71134,116,Europe686,sindelfingen
71116,116,Europe686,sindelfingen
72224,116,Europe686,sindelfingen
72218,116,Europe686,sindelfingen
72189,116,Europe686,sindelfingen
72172,116,Europe686,sindelfingen
71159,116,Europe686,sindelfingen
71149,116,Europe686,sindelfingen
04861,139,Europe916,torgau
71131,116,Europe686,sindelfingen
72119,116,Europe686,sindelfingen
79780,118,Europe688,villingen-schwenningen
79848,118,Europe688,villingen-schwenningen
79865,109,Europe518,waldshut-tiengen
79739,8,Europe1439,bad sackingen
79868,118,Europe688,villingen-schwenningen
79872,109,Europe518,waldshut-tiengen
79682,109,Europe518,waldshut-tiengen
71126,116,Europe686,sindelfingen
71083,116,Europe686,sindelfingen
38704,24,Europe1467,goslar
79777,109,Europe518,waldshut-tiengen
38315,24,Europe1467,goslar
38279,24,Europe1467,goslar
38277,24,Europe1467,goslar
38275,24,Europe1467,goslar
79594,9,Europe1440,lorrach
38274,24,Europe1467,goslar
25858,73,Europe2188,husum
38271,24,Europe1467,goslar
25797,79,Europe2194,heide
25799,83,Europe2198,hanerau-hademarschen
25826,82,Europe2197,tonning
38272,24,Europe1467,goslar
37639,147,Europe940,hameln
25992,71,Europe2186,westerland
25980,71,Europe2186,westerland
25879,82,Europe2197,tonning
25866,82,Europe2197,tonning
25864,73,Europe2188,husum
26919,142,Europe934,oldenburg
26349,142,Europe934,oldenburg
26345,142,Europe934,oldenburg
26340,142,Europe934,oldenburg
26316,142,Europe934,oldenburg
26209,142,Europe934,oldenburg
78266,108,Europe516,konstanz
78262,108,Europe516,konstanz
77963,6,Europe1406,freiburg im breisgau
77974,6,Europe1406,freiburg im breisgau
77743,6,Europe1406,freiburg im breisgau
77746,6,Europe1406,freiburg im breisgau
77948,6,Europe1406,freiburg im breisgau
77749,6,Europe1406,freiburg im breisgau
77791,6,Europe1406,freiburg im breisgau
77723,6,Europe1406,freiburg im breisgau
77736,6,Europe1406,freiburg im breisgau
77960,6,Europe1406,freiburg im breisgau
77781,6,Europe1406,freiburg im breisgau
77790,6,Europe1406,freiburg im breisgau
77978,6,Europe1406,freiburg im breisgau
77756,118,Europe688,villingen-schwenningen
77796,6,Europe1406,freiburg im breisgau
77793,118,Europe688,villingen-schwenningen
78737,118,Europe688,villingen-schwenningen
78733,118,Europe688,villingen-schwenningen
77761,118,Europe688,villingen-schwenningen
78730,118,Europe688,villingen-schwenningen
78132,118,Europe688,villingen-schwenningen
78136,118,Europe688,villingen-schwenningen
71155,116,Europe686,sindelfingen
71088,116,Europe686,sindelfingen
72135,116,Europe686,sindelfingen
71101,116,Europe686,sindelfingen
71093,116,Europe686,sindelfingen
71144,116,Europe686,sindelfingen
71111,116,Europe686,sindelfingen
78087,118,Europe688,villingen-schwenningen
78662,118,Europe688,villingen-schwenningen
78739,118,Europe688,villingen-schwenningen
78669,118,Europe688,villingen-schwenningen
78586,118,Europe688,villingen-schwenningen
72202,116,Europe686,sindelfingen
72184,116,Europe686,sindelfingen
72186,116,Europe686,sindelfingen
72160,116,Europe686,sindelfingen
72414,116,Europe686,sindelfingen
72181,116,Europe686,sindelfingen
78736,118,Europe688,villingen-schwenningen
78727,118,Europe688,villingen-schwenningen
78664,118,Europe688,villingen-schwenningen
78126,118,Europe688,villingen-schwenningen
78078,118,Europe688,villingen-schwenningen
78083,118,Europe688,villingen-schwenningen
78652,118,Europe688,villingen-schwenningen
78667,118,Europe688,villingen-schwenningen
78661,118,Europe688,villingen-schwenningen
78628,118,Europe688,villingen-schwenningen
72369,118,Europe688,villingen-schwenningen
72356,118,Europe688,villingen-schwenningen
72355,118,Europe688,villingen-schwenningen
72359,118,Europe688,villingen-schwenningen
21445,15,Europe1458,luneburg
72358,118,Europe688,villingen-schwenningen
72367,118,Europe688,villingen-schwenningen
72365,118,Europe688,villingen-schwenningen
72364,118,Europe688,villingen-schwenningen
72361,118,Europe688,villingen-schwenningen
78601,118,Europe688,villingen-schwenningen
78583,118,Europe688,villingen-schwenningen
72514,43,Europe1698,sigmaringen
72517,43,Europe1698,sigmaringen
72505,43,Europe1698,sigmaringen
72351,123,Europe693,stuttgart
72348,118,Europe688,villingen-schwenningen
72401,116,Europe686,sindelfingen
72477,118,Europe688,villingen-schwenningen
72469,123,Europe693,stuttgart
72362,118,Europe688,villingen-schwenningen
72519,123,Europe693,stuttgart
72488,43,Europe1698,sigmaringen
72479,123,Europe693,stuttgart
72474,123,Europe693,stuttgart
78600,118,Europe688,villingen-schwenningen
78597,118,Europe688,villingen-schwenningen
78580,118,Europe688,villingen-schwenningen
78603,118,Europe688,villingen-schwenningen
21438,15,Europe1458,luneburg
78598,118,Europe688,villingen-schwenningen
78592,118,Europe688,villingen-schwenningen
78585,118,Europe688,villingen-schwenningen
21772,14,Europe1457,bremerhaven
78559,118,Europe688,villingen-schwenningen
37130,163,Europe982,gottingen
37115,163,Europe982,gottingen
37445,163,Europe982,gottingen
78665,118,Europe688,villingen-schwenningen
38709,163,Europe982,gottingen
78588,118,Europe688,villingen-schwenningen
78647,118,Europe688,villingen-schwenningen
78554,118,Europe688,villingen-schwenningen
78594,118,Europe688,villingen-schwenningen
78549,118,Europe688,villingen-schwenningen
23747,19,Europe1462,neustadt in holstein
78582,118,Europe688,villingen-schwenningen
23746,19,Europe1462,neustadt in holstein
78595,118,Europe688,villingen-schwenningen
78606,118,Europe688,villingen-schwenningen
78589,118,Europe688,villingen-schwenningen
78604,118,Europe688,villingen-schwenningen
78573,118,Europe688,villingen-schwenningen
78570,118,Europe688,villingen-schwenningen
78567,118,Europe688,villingen-schwenningen
78532,118,Europe688,villingen-schwenningen
78579,118,Europe688,villingen-schwenningen
78576,118,Europe688,villingen-schwenningen
78357,108,Europe516,konstanz
78253,108,Europe516,konstanz
78355,43,Europe1698,sigmaringen
78354,44,Europe1699,friedrichshafen
78351,108,Europe516,konstanz
78333,108,Europe516,konstanz
78359,108,Europe516,konstanz
